Fecha,Año,Mes,Trimestre,Semana,Dia_Semana,Ubicacion,Producto,Descripcion,Ventas_Netas,Ventas_Brutas,Costo_Ventas,Margen_Bruto,Inventario_Total,Transacciones_Count,Precio_Promedio,Ventas_Lag_7D,Promedio_Movil_7D,Indicador_Economico_Local,Gasto_Marketing_Dia,Es_Festivo_Local,Inventario_Rotacion_Diario
28/08/2024,2024,8,3,35,2,LOC_12,Carne,Carne,3285.09,3640.12,2100.49,1184.6,17663,31,105.97,3215.67,2180.25,91.1,80.16,0,0.12
28/08/2024,2024,8,3,35,2,LOC_12,Pollo,Pollo,2134.8,2452.76,1018.08,1116.72,17401,35,60.99,2117.88,3524.05,89.08,35.7,0,0.06
28/08/2024,2024,8,3,35,2,LOC_13,Carne,Carne,3411.68,3872.95,1909.05,1502.63,16486,27,126.36,3419.84,2325.85,90.32,154.77,0,0.12
28/08/2024,2024,8,3,35,2,LOC_13,Pollo,Pollo,2212.05,2461.59,958.42,1253.63,12909,32,69.13,2222.99,3702.71,89.08,81.03,0,0.07
28/08/2024,2024,8,3,35,2,LOC_14,Carne,Carne,3580.24,3981.33,2053.66,1526.58,19816,35,102.29,3564.16,2469.23,91.03,140.67,0,0.1
28/08/2024,2024,8,3,35,2,LOC_14,Pollo,Pollo,2408.89,2663.23,1369.97,1038.92,19866,38,63.39,2477.81,3904.66,89.64,98.42,0,0.07
28/08/2024,2024,8,3,35,2,LOC_15,Carne,Carne,3785.81,4200.83,2200.35,1585.46,17442,43,88.04,3844.3,2620.49,91.69,122.24,0,0.13
28/08/2024,2024,8,3,35,2,LOC_15,Pollo,Pollo,2529.21,2789.92,1435.03,1094.18,20837,42,60.22,2515.26,4130.24,89.37,58.36,0,0.07
28/08/2024,2024,8,3,35,2,LOC_16,Carne,Carne,3956.88,4334.45,2368.16,1588.72,27566,31,127.64,3946.85,2741,90.43,50.57,0,0.09
28/08/2024,2024,8,3,35,2,LOC_16,Pollo,Pollo,2662.08,2892.6,1565.13,1096.95,25846,52,51.19,2649.72,4320.79,90.14,67.54,0,0.06
28/08/2024,2024,8,3,35,2,LOC_17,Carne,Carne,4144.08,4494.8,2590.74,1553.34,36132,37,112,4161.09,2868.51,89.99,159.27,0,0.07
28/08/2024,2024,8,3,35,2,LOC_17,Pollo,Pollo,2742.97,3018.6,1197.88,1545.09,20854,50,54.86,2795.41,4516.22,89.6,131.3,0,0.06
28/08/2024,2024,8,3,35,2,LOC_18,Carne,Carne,4275.24,4655.11,2452.68,1822.56,22671,41,104.27,4348.11,2963.13,88.53,107.02,0,0.11
28/08/2024,2024,8,3,35,2,LOC_18,Pollo,Pollo,2880.97,3231.89,1223.42,1657.55,30247,55,52.38,2917.5,4736.85,91.23,32.84,0,0.04
28/08/2024,2024,8,3,35,2,LOC_19,Carne,Carne,4528.37,4983.08,2641.62,1886.75,20735,39,116.11,4521.26,3132.74,90.62,144.61,0,0.13
28/08/2024,2024,8,3,35,2,LOC_19,Pollo,Pollo,3069.66,3405.14,1632.2,1437.46,23113,46,66.73,3118.15,4925.6,90.52,95.42,0,0.07
28/08/2024,2024,8,3,35,2,LOC_20,Carne,Carne,4642.75,5107.3,2686.52,1956.23,29548,47,98.78,4724.01,3294.42,88.81,196.73,0,0.09
28/08/2024,2024,8,3,35,2,LOC_20,Pollo,Pollo,3200.19,3491.5,1608.96,1591.23,18881,48,66.67,3169.29,5150.67,90.59,35.93,0,0.09
28/08/2024,2024,8,3,35,2,LOC_21,Carne,Carne,4931.75,5472.73,3253.72,1678.03,28610,39,126.46,5003.69,3434.82,91.02,168.23,0,0.11
28/08/2024,2024,8,3,35,2,LOC_21,Pollo,Pollo,3364.01,3641.63,1547.53,1816.48,24368,48,70.08,3314.43,5339.69,89.68,73.23,0,0.06
28/08/2024,2024,8,3,35,2,LOC_22,Carne,Carne,5212.69,5680.48,3259.45,1953.24,25318,51,102.21,5064.62,3581.47,91.49,146.59,0,0.13
28/08/2024,2024,8,3,35,2,LOC_22,Pollo,Pollo,3506.68,3873.9,2199.65,1307.03,23084,50,70.13,3422.01,5577.02,89.66,112.06,0,0.1
28/08/2024,2024,8,3,35,2,LOC_23,Carne,Carne,5349.03,6142.52,3011.19,2337.84,38865,43,124.4,5336.86,3724.29,90.14,55.3,0,0.08
28/08/2024,2024,8,3,35,2,LOC_23,Pollo,Pollo,3607.06,4002.05,1749.9,1857.16,34282,54,66.8,3627.27,5804.02,89.39,176.69,0,0.05
28/08/2024,2024,8,3,35,2,LOC_24,Carne,Carne,5507.81,6017.41,3137.64,2370.17,28149,48,114.75,5589.83,3877.91,89.43,195.57,0,0.11
28/08/2024,2024,8,3,35,2,LOC_24,Pollo,Pollo,3604.16,3911.3,2135.91,1468.25,21237,53,68,3652.55,5971.01,91.48,140.89,0,0.1
28/08/2024,2024,8,3,35,2,LOC_25,Carne,Carne,5623.42,6463.22,3730.03,1893.39,46897,46,122.25,5728.69,3983.42,89.36,64.3,0,0.08
28/08/2024,2024,8,3,35,2,LOC_25,Pollo,Pollo,3874.78,4320.51,1916.63,1958.15,26161,67,57.83,3803.72,6161.52,89.83,184.29,0,0.07
29/08/2024,2024,8,3,35,3,LOC_01,Carne,Carne,1133.58,1259.2,659.13,474.45,8513,15,75.57,1088,4151.74,90.18,45.08,0,0.08
29/08/2024,2024,8,3,35,3,LOC_01,Pollo,Pollo,770.02,846.58,444.28,325.74,4639,20,38.5,806.91,1216,89.46,34.47,0,0.1
29/08/2024,2024,8,3,35,3,LOC_02,Carne,Carne,1311.99,1465.25,813.87,498.12,8865,16,82,1324.18,834.86,90.13,39.88,0,0.09
29/08/2024,2024,8,3,35,3,LOC_02,Pollo,Pollo,890.93,1020.37,399.07,491.86,8188,16,55.68,921.78,1442.13,90.56,44.05,0,0.05
29/08/2024,2024,8,3,35,3,LOC_03,Carne,Carne,1430.65,1589.21,882.74,547.91,7334,16,89.42,1513.67,978.39,91.18,31.64,0,0.12
29/08/2024,2024,8,3,35,3,LOC_03,Pollo,Pollo,965.59,1061.63,411.56,554.03,7646,29,33.3,981.57,1631.11,89.7,13.35,0,0.05
29/08/2024,2024,8,3,35,3,LOC_04,Carne,Carne,1626.89,1853.6,955.01,671.88,10481,16,101.68,1742.16,1105.63,89.8,30.08,0,0.09
29/08/2024,2024,8,3,35,3,LOC_04,Pollo,Pollo,1156.28,1256.93,511.71,644.57,12606,29,39.87,1090.88,1854.18,90.44,17.82,0,0.04
29/08/2024,2024,8,3,35,3,LOC_05,Carne,Carne,1927.74,2088.81,1267.52,660.22,16419,18,107.1,1888.8,1255.63,89.8,91.94,0,0.08
29/08/2024,2024,8,3,35,3,LOC_05,Pollo,Pollo,1213.05,1379.11,539.7,673.35,10628,30,40.43,1221.44,2058.3,88.35,54.99,0,0.05
29/08/2024,2024,8,3,35,3,LOC_06,Carne,Carne,2162.29,2381.18,1345.25,817.04,18333,23,94.01,2114.72,1355.38,92.24,90.18,0,0.07
29/08/2024,2024,8,3,35,3,LOC_06,Pollo,Pollo,1391.12,1526.48,908.16,482.96,14742,35,39.75,1369.65,2289.91,90.55,69.29,0,0.06
29/08/2024,2024,8,3,35,3,LOC_07,Carne,Carne,2206.59,2402.36,1284.75,921.84,13336,22,100.3,2307.18,1495.64,90.22,72.23,0,0.1
29/08/2024,2024,8,3,35,3,LOC_07,Pollo,Pollo,1522.97,1652.41,665.76,857.21,11212,29,52.52,1666.26,2490.4,92.4,43.63,0,0.06
29/08/2024,2024,8,3,35,3,LOC_08,Carne,Carne,2446.64,2732.25,1512.34,934.3,13099,34,71.96,2495.73,1654.89,90.44,88.94,0,0.12
29/08/2024,2024,8,3,35,3,LOC_08,Pollo,Pollo,1698.05,1916.35,814.34,883.71,11913,30,56.6,1592.89,2657.85,90.3,23.62,0,0.07
29/08/2024,2024,8,3,35,3,LOC_09,Carne,Carne,2640.53,2875.69,1716.45,924.08,19183,31,85.18,2634.01,1804.22,89.23,130.47,0,0.09
29/08/2024,2024,8,3,35,3,LOC_09,Pollo,Pollo,1754.25,1969.21,770.43,983.82,12156,28,62.65,1671.5,2859.37,91.41,62.85,0,0.06
29/08/2024,2024,8,3,35,3,LOC_10,Carne,Carne,2825.07,3110.06,1647.26,1177.81,23357,25,113,2691.49,1941.88,90.98,97.61,0,0.07
29/08/2024,2024,8,3,35,3,LOC_10,Pollo,Pollo,1896.15,2067.35,821.14,1075.01,13578,28,67.72,1801.25,3100.39,90.62,34.67,0,0.06
29/08/2024,2024,8,3,35,3,LOC_11,Carne,Carne,3118.47,3469.25,1794.35,1324.12,18402,26,119.94,3031.71,2043.71,90.55,50.9,0,0.1
29/08/2024,2024,8,3,35,3,LOC_11,Pollo,Pollo,1950.7,2203.52,787.5,1163.2,17303,35,55.73,1994.87,3299.73,89.06,71.31,0,0.05
29/08/2024,2024,8,3,35,3,LOC_12,Carne,Carne,3184.6,3515.77,2121.89,1062.71,14489,37,86.07,3165.74,2173.94,89.71,125.89,0,0.15
29/08/2024,2024,8,3,35,3,LOC_12,Pollo,Pollo,2236.77,2427.1,1036.66,1200.11,20917,37,60.45,2145.69,3526.74,91.42,81.95,0,0.05
29/08/2024,2024,8,3,35,3,LOC_13,Carne,Carne,3451.04,3966.52,1996.59,1454.45,23780,36,95.86,3386.57,2338.86,89.94,39.73,0,0.08
29/08/2024,2024,8,3,35,3,LOC_13,Pollo,Pollo,2309.07,2554.25,1339.52,969.55,22159,42,54.98,2282.35,3711.92,90.7,78.18,0,0.06
29/08/2024,2024,8,3,35,3,LOC_14,Carne,Carne,3548.03,3933.64,2117.18,1430.85,19865,42,84.48,3531.06,2473.05,93.06,94.44,0,0.11
29/08/2024,2024,8,3,35,3,LOC_14,Pollo,Pollo,2319.76,2539.54,1210.94,1108.82,22307,47,49.36,2340.39,3907.08,90.73,70.14,0,0.05
29/08/2024,2024,8,3,35,3,LOC_15,Carne,Carne,3836.64,4397.05,2231.39,1605.25,18982,38,100.96,3816.17,2617.55,91.93,116.24,0,0.12
29/08/2024,2024,8,3,35,3,LOC_15,Pollo,Pollo,2507.03,2878.72,1421.48,1085.55,17566,48,52.23,2579.43,4133.17,91.71,112.98,0,0.08
29/08/2024,2024,8,3,35,3,LOC_16,Carne,Carne,4005.85,4447.38,2232.39,1773.46,19143,41,97.7,4023.25,2730.65,91.59,166,0,0.12
29/08/2024,2024,8,3,35,3,LOC_16,Pollo,Pollo,2685.78,2963.52,1351.82,1333.96,25819,40,67.14,2596.49,4318.3,92.03,80.44,0,0.05
29/08/2024,2024,8,3,35,3,LOC_17,Carne,Carne,4096.13,4511.12,2585.29,1510.84,36058,33,124.13,4150.43,2881.26,90.32,59.56,0,0.07
29/08/2024,2024,8,3,35,3,LOC_17,Pollo,Pollo,2891.7,3190.67,1786.66,1105.04,19686,45,64.26,2694.96,4508.46,90.17,95.38,0,0.09
29/08/2024,2024,8,3,35,3,LOC_18,Carne,Carne,4357.05,4957.56,2766.9,1590.15,29734,39,111.72,4366.33,2991.23,89.52,89.01,0,0.09
29/08/2024,2024,8,3,35,3,LOC_18,Pollo,Pollo,2915.85,3240.54,1843.26,1072.59,27643,46,63.39,2932.23,4735.52,90.51,46.98,0,0.07
29/08/2024,2024,8,3,35,3,LOC_19,Carne,Carne,4536.49,4945.79,2838.58,1697.91,22246,39,116.32,4460.9,3130.4,91,159.25,0,0.13
29/08/2024,2024,8,3,35,3,LOC_19,Pollo,Pollo,3018.51,3289.14,1818.41,1200.1,31138,50,60.37,3086.58,4936.39,90.78,80.55,0,0.06
29/08/2024,2024,8,3,35,3,LOC_20,Carne,Carne,4681.73,5169.67,2631.01,2050.72,35096,49,95.55,4639.99,3284.69,90.12,170.96,0,0.07
29/08/2024,2024,8,3,35,3,LOC_20,Pollo,Pollo,3153.25,3589.04,1833.14,1320.11,25783,44,71.66,3095.66,5156.63,90.83,52.88,0,0.07
29/08/2024,2024,8,3,35,3,LOC_21,Carne,Carne,4912.91,5529.71,2779.02,2133.89,37116,51,96.33,4968.64,3443.05,91.17,240.97,0,0.07
29/08/2024,2024,8,3,35,3,LOC_21,Pollo,Pollo,3262.13,3741.86,1978.69,1283.44,27650,57,57.23,3295.53,5331.73,90.36,33.05,0,0.07
29/08/2024,2024,8,3,35,3,LOC_22,Carne,Carne,5062.33,5479.6,2885.07,2177.26,41435,49,103.31,5187.76,3576.7,92.38,244.35,0,0.07
29/08/2024,2024,8,3,35,3,LOC_22,Pollo,Pollo,3418.45,3850.18,2118.32,1300.13,18863,49,69.76,3454.61,5559.1,91.54,83.76,0,0.11
29/08/2024,2024,8,3,35,3,LOC_23,Carne,Carne,5343.94,6123.07,3345.71,1998.23,33996,43,124.28,5280.18,3719.12,92.34,136.75,0,0.1
29/08/2024,2024,8,3,35,3,LOC_23,Pollo,Pollo,3554.8,4050.13,1466.78,2088.02,28538,54,65.83,3536.52,5813.13,90.8,141.32,0,0.05
29/08/2024,2024,8,3,35,3,LOC_24,Carne,Carne,5454.76,6029.44,3279.42,2175.34,26740,55,99.18,5523.5,3880.52,90.64,243.33,0,0.12
29/08/2024,2024,8,3,35,3,LOC_24,Pollo,Pollo,3480.77,3861.66,1928.24,1552.53,34810,60,58.01,3679.87,5961.19,91.81,74.85,0,0.06
29/08/2024,2024,8,3,35,3,LOC_25,Carne,Carne,5650.92,6161.98,3739.93,1910.99,39541,47,120.23,5681.12,3954.98,90.6,80.21,0,0.09
29/08/2024,2024,8,3,35,3,LOC_25,Pollo,Pollo,3788.19,4193.61,2323.67,1464.52,31383,64,59.19,3812.55,6157.2,91.79,161.14,0,0.07
30/08/2024,2024,8,3,35,4,LOC_01,Carne,Carne,1143.84,1296.84,695.95,447.89,9548,15,76.26,1098.05,4148.26,89.83,38.14,0,0.07
30/08/2024,2024,8,3,35,4,LOC_01,Pollo,Pollo,731.06,832.58,335.94,395.12,7291,26,28.12,669.33,1222.54,91.44,17.52,0,0.05
30/08/2024,2024,8,3,35,4,LOC_02,Carne,Carne,1271.98,1410.63,719.63,552.35,7566,21,60.57,1238.28,843.68,91.37,51.3,0,0.1
30/08/2024,2024,8,3,35,4,LOC_02,Pollo,Pollo,930.15,1032.71,522.41,407.74,7283,26,35.78,851.39,1446.94,91.98,39.69,0,0.07
30/08/2024,2024,8,3,35,4,LOC_03,Carne,Carne,1542.46,1698.08,869.27,673.19,13209,24,64.27,1472.65,989.64,92.49,23.82,0,0.07
30/08/2024,2024,8,3,35,4,LOC_03,Pollo,Pollo,1007.97,1097.77,475.3,532.67,6417,22,45.82,1064.29,1641.08,91.2,27.3,0,0.07
30/08/2024,2024,8,3,35,4,LOC_04,Carne,Carne,1665.36,1878.96,1015.68,649.68,8597,19,87.65,1658.93,1097.58,90.67,29.38,0,0.12
30/08/2024,2024,8,3,35,4,LOC_04,Pollo,Pollo,1143.66,1255.05,693.32,450.34,10542,23,49.72,1184.27,1855.1,91.69,42.5,0,0.07
30/08/2024,2024,8,3,35,4,LOC_05,Carne,Carne,1928.83,2203.07,1211.79,717.04,12876,23,83.86,1898.59,1249.83,90.72,71.75,0,0.09
30/08/2024,2024,8,3,35,4,LOC_05,Pollo,Pollo,1352.74,1552.56,640.99,711.75,9938,24,56.36,1217.14,2062.62,90.32,14.36,0,0.06
30/08/2024,2024,8,3,35,4,LOC_06,Carne,Carne,2086.26,2339.74,1333.6,752.66,17788,29,71.94,2035.77,1374.75,91.22,95.64,0,0.07
30/08/2024,2024,8,3,35,4,LOC_06,Pollo,Pollo,1311.98,1508.01,819.89,492.09,7416,34,38.59,1350.99,2297.12,90.34,54.79,0,0.11
30/08/2024,2024,8,3,35,4,LOC_07,Carne,Carne,2359.83,2587.29,1440.1,919.73,11718,26,90.76,2342.48,1490.07,89.37,106.15,0,0.12
30/08/2024,2024,8,3,35,4,LOC_07,Pollo,Pollo,1484.04,1634.5,693,791.04,10684,29,51.17,1574.37,2492.88,87.7,36.29,0,0.06
30/08/2024,2024,8,3,35,4,LOC_08,Carne,Carne,2401.59,2660.84,1359.37,1042.22,20031,35,68.62,2435.01,1641.99,89.68,64.9,0,0.07
30/08/2024,2024,8,3,35,4,LOC_08,Pollo,Pollo,1609.56,1832.36,741.55,868.01,15568,31,51.92,1669.25,2653.08,92.85,49.45,0,0.05
30/08/2024,2024,8,3,35,4,LOC_09,Carne,Carne,2654.67,2911.3,1659.25,995.42,13786,34,78.08,2473.66,1795.69,90.29,85.14,0,0.12
30/08/2024,2024,8,3,35,4,LOC_09,Pollo,Pollo,1775.32,1954.21,1045.11,730.21,13426,37,47.98,1756.29,2885.23,90.38,36.55,0,0.08
30/08/2024,2024,8,3,35,4,LOC_10,Carne,Carne,2910.82,3321.25,1701.1,1209.72,18204,38,76.6,2828.96,1944.6,90.86,73.69,0,0.09
30/08/2024,2024,8,3,35,4,LOC_10,Pollo,Pollo,1850.33,2014.5,980.68,869.65,12116,38,48.69,1886.83,3112.08,90.93,88.76,0,0.08
30/08/2024,2024,8,3,35,4,LOC_11,Carne,Carne,2907.83,3161.05,1671.61,1236.22,15388,35,83.08,2986.48,2038.5,90.4,87.95,0,0.11
30/08/2024,2024,8,3,35,4,LOC_11,Pollo,Pollo,1947.47,2216.69,1074.28,873.19,13051,36,54.1,2036.15,3288.49,91.87,82.39,0,0.08
30/08/2024,2024,8,3,35,4,LOC_12,Carne,Carne,3182.05,3612.3,1964.32,1217.73,21676,37,86,3226.71,2161.27,90.17,62.66,0,0.09
30/08/2024,2024,8,3,35,4,LOC_12,Pollo,Pollo,2189.63,2477.83,1356.41,833.22,16625,40,54.74,2047.67,3520.36,90.03,61.98,0,0.08
30/08/2024,2024,8,3,35,4,LOC_13,Carne,Carne,3442.22,3900.94,1990.7,1451.52,16942,39,88.26,3485.31,2359.14,91.35,86.63,0,0.12
30/08/2024,2024,8,3,35,4,LOC_13,Pollo,Pollo,2244.98,2523.26,1230.92,1014.06,20614,39,57.56,2278.16,3705.77,90.58,86.82,0,0.06
30/08/2024,2024,8,3,35,4,LOC_14,Carne,Carne,3516.7,3843.16,2286.86,1229.84,22936,35,100.48,3690.12,2468.31,91.76,66.6,0,0.1
30/08/2024,2024,8,3,35,4,LOC_14,Pollo,Pollo,2426.02,2643.15,971.94,1454.08,23190,43,56.42,2497.16,3882.31,88.48,103.67,0,0.04
30/08/2024,2024,8,3,35,4,LOC_15,Carne,Carne,3887.52,4459.97,2193.57,1693.95,24243,42,92.56,3790.67,2607.38,91.51,128.64,0,0.09
30/08/2024,2024,8,3,35,4,LOC_15,Pollo,Pollo,2513.32,2770.09,1318.65,1194.67,23943,46,54.64,2548.33,4147,90.12,64.72,0,0.06
30/08/2024,2024,8,3,35,4,LOC_16,Carne,Carne,3920.01,4341.59,2590.95,1329.06,22572,34,115.29,3923.89,2725.65,89.91,162.5,0,0.11
30/08/2024,2024,8,3,35,4,LOC_16,Pollo,Pollo,2715.1,3016.89,1161.6,1553.5,22514,51,53.24,2599.7,4317.75,92.73,72.83,0,0.05
30/08/2024,2024,8,3,35,4,LOC_17,Carne,Carne,4144.27,4554.21,2477.79,1666.48,19770,36,115.12,4196.65,2897.75,89.59,138.8,0,0.13
30/08/2024,2024,8,3,35,4,LOC_17,Pollo,Pollo,2755.82,3126.65,1124.76,1631.06,20666,42,65.61,2616.82,4500.98,90.89,59.96,0,0.05
30/08/2024,2024,8,3,35,4,LOC_18,Carne,Carne,4353.55,4889.54,2804.97,1548.58,30021,34,128.05,4338.21,3011.09,91.14,183.52,0,0.09
30/08/2024,2024,8,3,35,4,LOC_18,Pollo,Pollo,2878.9,3165.07,1440.19,1438.71,20405,53,54.32,2945.23,4737.71,91.63,61.23,0,0.07
30/08/2024,2024,8,3,35,4,LOC_19,Carne,Carne,4589.17,5220.65,2917.71,1671.46,23993,38,120.77,4607.77,3120.92,92.18,181.6,0,0.12
30/08/2024,2024,8,3,35,4,LOC_19,Pollo,Pollo,2989.8,3398.58,1738.71,1251.09,25256,49,61.02,3041.03,4933.74,90.42,125.98,0,0.07
30/08/2024,2024,8,3,35,4,LOC_20,Carne,Carne,4721.11,5295.82,2623.07,2098.04,29288,41,115.15,4729.12,3277.37,89.77,58.99,0,0.09
30/08/2024,2024,8,3,35,4,LOC_20,Pollo,Pollo,3234.34,3652.8,1348.46,1885.88,24451,54,59.9,3161.7,5155.49,91.25,134.12,0,0.06
30/08/2024,2024,8,3,35,4,LOC_21,Carne,Carne,4943.8,5444.77,2913.61,2030.19,30013,47,105.19,4874.59,3453.43,91.83,172.62,0,0.1
30/08/2024,2024,8,3,35,4,LOC_21,Pollo,Pollo,3286.73,3699.93,2182.48,1104.25,25803,58,56.67,3293.15,5341.62,90.96,155.65,0,0.08
30/08/2024,2024,8,3,35,4,LOC_22,Carne,Carne,5134.94,5679.56,3151.48,1983.46,43666,47,109.25,5163.4,3575.78,91.04,186.14,0,0.07
30/08/2024,2024,8,3,35,4,LOC_22,Pollo,Pollo,3368.08,3840.46,1894.07,1474.01,18571,53,63.55,3371.41,5555.03,91.91,163.11,0,0.1
30/08/2024,2024,8,3,35,4,LOC_23,Carne,Carne,5285.79,5719.35,3205.49,2080.3,43449,48,110.12,5397.14,3718.65,91.15,146.04,0,0.07
30/08/2024,2024,8,3,35,4,LOC_23,Pollo,Pollo,3575.01,3899.05,2086.62,1488.39,33502,59,60.59,3589.21,5797.22,90.16,148.23,0,0.06
30/08/2024,2024,8,3,35,4,LOC_24,Carne,Carne,5424.85,5867.34,3486.25,1938.6,45492,50,108.5,5538.36,3878.5,91.46,168.34,0,0.08
30/08/2024,2024,8,3,35,4,LOC_24,Pollo,Pollo,3721.08,4152.74,1669.49,2051.59,39284,59,63.07,3730.4,5944.97,90.56,163.49,0,0.04
30/08/2024,2024,8,3,35,4,LOC_25,Carne,Carne,5706.48,6367.18,3706.29,2000.19,33544,56,101.9,5699.43,3953.65,91.5,145.6,0,0.11
30/08/2024,2024,8,3,35,4,LOC_25,Pollo,Pollo,3769.69,4334.69,1602.49,2167.2,34230,63,59.84,3783.13,6158.21,91.64,55.38,0,0.05
31/08/2024,2024,8,3,35,5,LOC_01,Carne,Carne,1471.96,1617.68,886.53,585.43,8630,26,56.61,1493.71,4146.34,90.13,47.45,0,0.1
31/08/2024,2024,8,3,35,5,LOC_01,Pollo,Pollo,1018.51,1100.72,449.1,569.41,9916,19,53.61,1048.11,1219.44,90.25,42.31,0,0.05
31/08/2024,2024,8,3,35,5,LOC_02,Carne,Carne,1735.66,1915.33,967.18,768.48,13070,26,66.76,1710.3,839.45,91.11,44.61,0,0.07
31/08/2024,2024,8,3,35,5,LOC_02,Pollo,Pollo,1172.48,1297.98,768.46,404.02,12118,29,40.43,1244,1450.57,89.17,48.52,0,0.06
31/08/2024,2024,8,3,35,5,LOC_03,Carne,Carne,1958.71,2132.92,1154.31,804.4,17076,31,63.18,1974.48,979.42,90.66,38.42,0,0.07
31/08/2024,2024,8,3,35,5,LOC_03,Pollo,Pollo,1302.54,1479.09,787.88,514.66,8822,32,40.7,1307.07,1638.83,90.86,19.7,0,0.09
31/08/2024,2024,8,3,35,5,LOC_04,Carne,Carne,2117.85,2344.81,1228.8,889.05,15735,19,111.47,2316.73,1096.93,91.06,54.27,0,0.08
31/08/2024,2024,8,3,35,5,LOC_04,Pollo,Pollo,1508.05,1685.71,678.9,829.15,8556,30,50.27,1493.5,1826.69,91.14,40.18,0,0.08
31/08/2024,2024,8,3,35,5,LOC_05,Carne,Carne,2432.31,2759.8,1507.9,924.41,20798,29,83.87,2399.07,1251.91,90.26,118.43,0,0.07
31/08/2024,2024,8,3,35,5,LOC_05,Pollo,Pollo,1676.98,1904.8,933.64,743.34,13377,34,49.32,1580.03,2067.37,91.24,78.35,0,0.07
31/08/2024,2024,8,3,35,5,LOC_06,Carne,Carne,2696.56,3026.83,1756.46,940.1,18176,33,81.71,2725.47,1388.6,90.51,115.46,0,0.1
31/08/2024,2024,8,3,35,5,LOC_06,Pollo,Pollo,1761.88,2003.05,1043.11,718.77,14895,38,46.37,1758.58,2292.99,89.8,55.23,0,0.07
31/08/2024,2024,8,3,35,5,LOC_07,Carne,Carne,2969.04,3344.13,1697.59,1271.45,15562,36,82.47,2960.14,1490.54,91.06,92.62,0,0.11
31/08/2024,2024,8,3,35,5,LOC_07,Pollo,Pollo,1950.17,2185.33,969.68,980.49,12230,42,46.43,2039.91,2494.15,90.15,46.37,0,0.08
31/08/2024,2024,8,3,35,5,LOC_08,Carne,Carne,3135.47,3569.72,2062.82,1072.65,20982,30,104.52,3108.85,1629.17,89.74,53.43,0,0.1
31/08/2024,2024,8,3,35,5,LOC_08,Pollo,Pollo,2110.33,2284.04,1121.6,988.73,17549,36,58.62,2053.07,2656.88,92.32,27.06,0,0.06
31/08/2024,2024,8,3,35,5,LOC_09,Carne,Carne,3433.73,3924.32,2266.82,1166.91,27706,40,85.84,3465.05,1803.87,91.68,166.56,0,0.08
31/08/2024,2024,8,3,35,5,LOC_09,Pollo,Pollo,2314.85,2646,980.67,1334.18,22621,34,68.08,2339.77,2880.75,89.21,89.72,0,0.04
31/08/2024,2024,8,3,35,5,LOC_10,Carne,Carne,3634.08,4045.82,2246.15,1387.93,30437,38,95.63,3725.3,1941.04,92.17,36.91,0,0.07
31/08/2024,2024,8,3,35,5,LOC_10,Pollo,Pollo,2507.97,2735.8,1056.42,1451.55,20483,45,55.73,2524.28,3099.05,88.25,83.32,0,0.05
31/08/2024,2024,8,3,35,5,LOC_11,Carne,Carne,3991.69,4536.02,2314.11,1677.58,22680,38,105.04,3944.81,2036.17,91.06,118.2,0,0.1
31/08/2024,2024,8,3,35,5,LOC_11,Pollo,Pollo,2683.06,3054.46,1215.7,1467.36,28313,39,68.8,2587.64,3295.19,89.57,31.74,0,0.04
31/08/2024,2024,8,3,35,5,LOC_12,Carne,Carne,4182.68,4722.21,2471.05,1711.63,29583,38,110.07,4203.6,2174.9,88.86,121.13,0,0.08
31/08/2024,2024,8,3,35,5,LOC_12,Pollo,Pollo,2804.24,3143.03,1222.19,1582.05,21870,45,62.32,2807,3517.37,91.84,85,0,0.06
31/08/2024,2024,8,3,35,5,LOC_13,Carne,Carne,4471.38,4871.95,2710.81,1760.57,21804,38,117.67,4393.2,2358.75,89.63,203.55,0,0.12
31/08/2024,2024,8,3,35,5,LOC_13,Pollo,Pollo,2945.14,3322.18,1499.14,1446,28646,42,70.12,2955,3716.94,88.67,54.97,0,0.05
31/08/2024,2024,8,3,35,5,LOC_14,Carne,Carne,4677.59,5137.21,3069.46,1608.13,39763,46,101.69,4599.8,2466.9,89.5,217.27,0,0.08
31/08/2024,2024,8,3,35,5,LOC_14,Pollo,Pollo,3132.97,3424.47,1449.04,1683.93,25952,52,60.25,3169.14,3893.42,90.43,91.88,0,0.06
31/08/2024,2024,8,3,35,5,LOC_15,Carne,Carne,4877.83,5598.65,2746.05,2131.78,24712,49,99.55,4941.05,2602.22,90.53,235.48,0,0.11
31/08/2024,2024,8,3,35,5,LOC_15,Pollo,Pollo,3315.36,3618.98,2071.83,1243.53,20336,47,70.54,3266.73,4137.97,91.35,74.92,0,0.1
31/08/2024,2024,8,3,35,5,LOC_16,Carne,Carne,5158.61,5731.8,3078.89,2079.72,31703,46,112.14,5124.45,2732.6,90.84,147.09,0,0.1
31/08/2024,2024,8,3,35,5,LOC_16,Pollo,Pollo,3564.33,4001.61,2094.22,1470.11,19984,63,56.58,3286.85,4322.63,90.56,116.06,0,0.1
31/08/2024,2024,8,3,35,5,LOC_17,Carne,Carne,5527.6,6025.93,3219.98,2307.62,29250,50,110.55,5349.71,2937.39,90.24,68.12,0,0.11
31/08/2024,2024,8,3,35,5,LOC_17,Pollo,Pollo,3575.71,3990.32,1794.17,1781.54,35251,57,62.73,3576.88,4526.39,90.43,138.07,0,0.05
